# 	 time 	 original 	 transformed 
0.67 	 0.3005 	 0.2996 
0.67 	 0.3005 	 0.2996 
0.67 	 0.3005 	 0.2996 
0.68 	 0.3005 	 0.2996 
0.68 	 0.3005 	 0.2996 
0.68 	 0.3005 	 0.2996 
0.68 	 0.3006 	 0.2995 
0.68 	 0.3006 	 0.2995 
0.69 	 0.3006 	 0.2995 
0.69 	 0.3006 	 0.2995 
0.69 	 0.3005 	 0.2996 
0.69 	 0.3005 	 0.2996 
0.69 	 0.3004 	 0.2996 
0.70 	 0.3004 	 0.2996 
0.70 	 0.3005 	 0.2996 
0.70 	 0.3005 	 0.2996 
0.70 	 0.3004 	 0.2996 
0.70 	 0.3005 	 0.2996 
0.71 	 0.3005 	 0.2996 
0.71 	 0.3005 	 0.2996 
0.71 	 0.3005 	 0.2996 
0.71 	 0.3005 	 0.2996 
0.71 	 0.3005 	 0.2996 
0.72 	 0.3005 	 0.2996 
0.72 	 0.3005 	 0.2996 
0.72 	 0.3005 	 0.2996 
0.72 	 0.3006 	 0.2995 
0.72 	 0.3006 	 0.2995 
0.73 	 0.3007 	 0.2994 
0.73 	 0.3006 	 0.2995 
0.73 	 0.3007 	 0.2994 
0.73 	 0.3006 	 0.2995 
0.73 	 0.3007 	 0.2994 
0.74 	 0.3007 	 0.2994 
0.74 	 0.3006 	 0.2995 
0.74 	 0.3007 	 0.2994 
0.74 	 0.3006 	 0.2994 
0.74 	 0.3006 	 0.2995 
0.75 	 0.3007 	 0.2994 
0.75 	 0.3006 	 0.2995 
0.75 	 0.3006 	 0.2995 
0.75 	 0.3006 	 0.2995 
0.75 	 0.3006 	 0.2995 
0.76 	 0.3006 	 0.2995 
0.76 	 0.3006 	 0.2995 
0.76 	 0.3006 	 0.2995 
0.76 	 0.3006 	 0.2994 
0.76 	 0.3006 	 0.2995 
0.77 	 0.3006 	 0.2995 
0.77 	 0.3006 	 0.2995 
0.77 	 0.3006 	 0.2995 
0.77 	 0.3006 	 0.2995 
0.77 	 0.3005 	 0.2996 
0.78 	 0.3005 	 0.2996 
0.78 	 0.3005 	 0.2996 
0.78 	 0.3005 	 0.2996 
0.78 	 0.3006 	 0.2995 
0.78 	 0.3006 	 0.2995 
0.79 	 0.3006 	 0.2995 
0.79 	 0.3006 	 0.2995 
0.79 	 0.3006 	 0.2995 
0.79 	 0.3006 	 0.2995 
0.79 	 0.3006 	 0.2995 
0.80 	 0.3006 	 0.2995 
0.80 	 0.3006 	 0.2995 
0.80 	 0.3006 	 0.2995 
0.80 	 0.3006 	 0.2995 
0.80 	 0.3007 	 0.2994 
0.81 	 0.3007 	 0.2994 
0.81 	 0.3007 	 0.2994 
0.81 	 0.3007 	 0.2994 
0.81 	 0.3006 	 0.2995 
0.81 	 0.3006 	 0.2995 
0.82 	 0.3006 	 0.2995 
0.82 	 0.3006 	 0.2995 
0.82 	 0.3006 	 0.2995 
0.82 	 0.3006 	 0.2995 
0.82 	 0.3006 	 0.2995 
0.83 	 0.3006 	 0.2995 
0.83 	 0.3006 	 0.2995 
0.83 	 0.3006 	 0.2995 
0.83 	 0.3006 	 0.2995 
0.83 	 0.3006 	 0.2995 
0.84 	 0.3006 	 0.2996 
0.84 	 0.3006 	 0.2995 
0.84 	 0.3006 	 0.2996 
0.84 	 0.3005 	 0.2996 
0.84 	 0.3006 	 0.2995 
0.85 	 0.3006 	 0.2995 
0.85 	 0.3006 	 0.2996 
0.85 	 0.3006 	 0.2995 
0.85 	 0.3007 	 0.2994 
0.85 	 0.3008 	 0.2994 
0.86 	 0.3007 	 0.2994 
0.86 	 0.3007 	 0.2995 
0.86 	 0.3007 	 0.2995 
0.86 	 0.3007 	 0.2995 
0.86 	 0.3006 	 0.2995 
0.87 	 0.3007 	 0.2995 
0.87 	 0.3007 	 0.2995 
0.87 	 0.3008 	 0.2994 
0.87 	 0.3009 	 0.2993 
0.87 	 0.3008 	 0.2993 
0.88 	 0.3008 	 0.2994 
0.88 	 0.3008 	 0.2994 
0.88 	 0.3009 	 0.2993 
0.88 	 0.3008 	 0.2993 
0.88 	 0.3008 	 0.2993 
0.89 	 0.3009 	 0.2993 
0.89 	 0.3009 	 0.2992 
0.89 	 0.3009 	 0.2992 
0.89 	 0.3008 	 0.2993 
0.89 	 0.3008 	 0.2993 
0.90 	 0.3009 	 0.2992 
0.90 	 0.3009 	 0.2992 
0.90 	 0.3009 	 0.2992 
0.90 	 0.3009 	 0.2992 
0.90 	 0.3009 	 0.2992 
0.91 	 0.3009 	 0.2992 
0.91 	 0.3009 	 0.2992 
0.91 	 0.3009 	 0.2992 
0.91 	 0.3009 	 0.2992 
0.91 	 0.3010 	 0.2991 
0.92 	 0.3009 	 0.2992 
0.92 	 0.3009 	 0.2992 
0.92 	 0.3009 	 0.2992 
0.92 	 0.3009 	 0.2992 
0.92 	 0.3008 	 0.2993 
0.93 	 0.3008 	 0.2993 
0.93 	 0.3008 	 0.2993 
0.93 	 0.3008 	 0.2993 
0.93 	 0.3008 	 0.2993 
0.93 	 0.3007 	 0.2994 
0.94 	 0.3007 	 0.2994 
0.94 	 0.3007 	 0.2994 
0.94 	 0.3007 	 0.2993 
0.94 	 0.3007 	 0.2994 
0.94 	 0.3006 	 0.2994 
0.95 	 0.3006 	 0.2994 
0.95 	 0.3006 	 0.2994 
0.95 	 0.3006 	 0.2994 
0.95 	 0.3006 	 0.2994 
0.95 	 0.3006 	 0.2994 
0.96 	 0.3007 	 0.2994 
0.96 	 0.3007 	 0.2994 
0.96 	 0.3007 	 0.2994 
0.96 	 0.3007 	 0.2993 
0.96 	 0.3007 	 0.2993 
0.97 	 0.3007 	 0.2993 
0.97 	 0.3007 	 0.2993 
0.97 	 0.3008 	 0.2993 
0.97 	 0.3007 	 0.2993 
0.97 	 0.3007 	 0.2993 
0.98 	 0.3007 	 0.2994 
0.98 	 0.3007 	 0.2994 
0.98 	 0.3007 	 0.2994 
0.98 	 0.3007 	 0.2993 
0.98 	 0.3007 	 0.2993 
0.99 	 0.3007 	 0.2993 
0.99 	 0.3008 	 0.2993 
0.99 	 0.3008 	 0.2993 
0.99 	 0.3007 	 0.2993 
0.99 	 0.3008 	 0.2993 
1.00 	 0.3007 	 0.2993 
1.00 	 0.3006 	 0.2994 
1.00 	 0.3007 	 0.2994 
1.00 	 0.3007 	 0.2994 
1.00 	 0.3007 	 0.2994 
1.01 	 0.3007 	 0.2994 
1.01 	 0.3007 	 0.2994 
1.01 	 0.3007 	 0.2994 
1.01 	 0.3008 	 0.2993 
1.01 	 0.3008 	 0.2993 
1.02 	 0.3007 	 0.2993 
1.02 	 0.3007 	 0.2994 
1.02 	 0.3007 	 0.2994 
1.02 	 0.3007 	 0.2994 
1.02 	 0.3006 	 0.2994 
1.03 	 0.3006 	 0.2994 
1.03 	 0.3007 	 0.2994 
1.03 	 0.3007 	 0.2994 
1.03 	 0.3007 	 0.2993 
1.03 	 0.3007 	 0.2993 
1.04 	 0.3007 	 0.2993 
1.04 	 0.3008 	 0.2993 
1.04 	 0.3008 	 0.2993 
1.04 	 0.3007 	 0.2993 
1.04 	 0.3008 	 0.2992 
1.05 	 0.3009 	 0.2992 
1.05 	 0.3009 	 0.2992 
1.05 	 0.3010 	 0.2991 
1.05 	 0.3010 	 0.2991 
1.05 	 0.3010 	 0.2991 
1.06 	 0.3009 	 0.2992 
1.06 	 0.3009 	 0.2992 
1.06 	 0.3009 	 0.2992 
1.06 	 0.3009 	 0.2991 
1.06 	 0.3009 	 0.2992 
1.07 	 0.3009 	 0.2992 
1.07 	 0.3009 	 0.2992 
1.07 	 0.3010 	 0.2991 
1.07 	 0.3009 	 0.2992 
1.07 	 0.3009 	 0.2992 
1.08 	 0.3009 	 0.2992 
1.08 	 0.3009 	 0.2992 
1.08 	 0.3009 	 0.2992 
1.08 	 0.3009 	 0.2992 
1.08 	 0.3009 	 0.2991 
1.09 	 0.3009 	 0.2991 
1.09 	 0.3009 	 0.2992 
1.09 	 0.3009 	 0.2992 
1.09 	 0.3009 	 0.2992 
1.09 	 0.3009 	 0.2992 
1.10 	 0.3009 	 0.2992 
1.10 	 0.3008 	 0.2992 
1.10 	 0.3008 	 0.2992 
1.10 	 0.3008 	 0.2993 
1.10 	 0.3008 	 0.2992 
1.11 	 0.3008 	 0.2992 
1.11 	 0.3008 	 0.2992 
1.11 	 0.3009 	 0.2992 
1.11 	 0.3009 	 0.2991 
1.11 	 0.3009 	 0.2991 
1.12 	 0.3009 	 0.2991 
1.12 	 0.3009 	 0.2991 
1.12 	 0.3009 	 0.2991 
1.12 	 0.3009 	 0.2990 
1.12 	 0.3009 	 0.2991 
1.13 	 0.3008 	 0.2991 
1.13 	 0.3008 	 0.2992 
1.13 	 0.3007 	 0.2992 
1.13 	 0.3008 	 0.2992 
1.13 	 0.3008 	 0.2992 
1.14 	 0.3007 	 0.2993 
1.14 	 0.3007 	 0.2993 
1.14 	 0.3006 	 0.2994 
1.14 	 0.3006 	 0.2994 
1.14 	 0.3005 	 0.2994 
1.15 	 0.3005 	 0.2995 
1.15 	 0.3005 	 0.2995 
1.15 	 0.3005 	 0.2994 
1.15 	 0.3005 	 0.2995 
1.15 	 0.3005 	 0.2995 
1.16 	 0.3005 	 0.2994 
1.16 	 0.3005 	 0.2994 
1.16 	 0.3006 	 0.2993 
1.16 	 0.3006 	 0.2993 
1.16 	 0.3006 	 0.2993 
1.17 	 0.3006 	 0.2993 
1.17 	 0.3007 	 0.2992 
1.17 	 0.3008 	 0.2992 
1.17 	 0.3007 	 0.2992 
1.17 	 0.3007 	 0.2992 
1.18 	 0.3007 	 0.2993 
1.18 	 0.3007 	 0.2993 
1.18 	 0.3006 	 0.2993 
1.18 	 0.3007 	 0.2993 
1.18 	 0.3007 	 0.2993 
1.19 	 0.3007 	 0.2992 
1.19 	 0.3007 	 0.2992 
1.19 	 0.3007 	 0.2992 
1.19 	 0.3007 	 0.2992 
1.19 	 0.3008 	 0.2992 
1.20 	 0.3008 	 0.2992 
1.20 	 0.3008 	 0.2992 
1.20 	 0.3007 	 0.2992 
1.20 	 0.3007 	 0.2992 
1.20 	 0.3007 	 0.2992 
1.21 	 0.3008 	 0.2992 
1.21 	 0.3008 	 0.2992 
1.21 	 0.3008 	 0.2991 
1.21 	 0.3009 	 0.2991 
1.21 	 0.3009 	 0.2991 
1.22 	 0.3008 	 0.2991 
1.22 	 0.3008 	 0.2991 
1.22 	 0.3008 	 0.2992 
1.22 	 0.3008 	 0.2991 
1.22 	 0.3008 	 0.2992 
1.23 	 0.3007 	 0.2993 
1.23 	 0.3007 	 0.2993 
1.23 	 0.3007 	 0.2993 
1.23 	 0.3007 	 0.2993 
1.23 	 0.3008 	 0.2992 
1.24 	 0.3008 	 0.2992 
1.24 	 0.3008 	 0.2992 
1.24 	 0.3008 	 0.2992 
1.24 	 0.3008 	 0.2992 
1.24 	 0.3008 	 0.2992 
1.25 	 0.3008 	 0.2992 
1.25 	 0.3008 	 0.2992 
1.25 	 0.3008 	 0.2992 
1.25 	 0.3008 	 0.2992 
1.25 	 0.3008 	 0.2992 
1.26 	 0.3008 	 0.2992 
1.26 	 0.3007 	 0.2992 
1.26 	 0.3008 	 0.2992 
1.26 	 0.3008 	 0.2991 
1.26 	 0.3008 	 0.2991 
1.27 	 0.3008 	 0.2991 
1.27 	 0.3008 	 0.2991 
1.27 	 0.3007 	 0.2993 
1.27 	 0.3007 	 0.2992 
1.27 	 0.3008 	 0.2992 
1.28 	 0.3008 	 0.2992 
1.28 	 0.3008 	 0.2992 
1.28 	 0.3008 	 0.2992 
1.28 	 0.3007 	 0.2992 
1.28 	 0.3008 	 0.2992 
1.29 	 0.3008 	 0.2992 
1.29 	 0.3008 	 0.2991 
1.29 	 0.3008 	 0.2991 
1.29 	 0.3008 	 0.2991 
1.29 	 0.3008 	 0.2992 
1.30 	 0.3008 	 0.2991 
1.30 	 0.3008 	 0.2991 
1.30 	 0.3008 	 0.2991 
1.30 	 0.3008 	 0.2991 
1.30 	 0.3008 	 0.2991 
1.31 	 0.3008 	 0.2991 
1.31 	 0.3008 	 0.2991 
1.31 	 0.3008 	 0.2991 
1.31 	 0.3008 	 0.2991 
1.31 	 0.3008 	 0.2991 
1.32 	 0.3009 	 0.2990 
1.32 	 0.3009 	 0.2990 
1.32 	 0.3008 	 0.2990 
1.32 	 0.3008 	 0.2990 
1.32 	 0.3009 	 0.2990 
1.33 	 0.3009 	 0.2990 
1.33 	 0.3009 	 0.2990 
1.33 	 0.3009 	 0.2990 
1.33 	 0.3009 	 0.2990 
1.33 	 0.3009 	 0.2990 
1.34 	 0.3009 	 0.2990 
1.34 	 0.3009 	 0.2990 
1.34 	 0.3009 	 0.2990 
1.34 	 0.3009 	 0.2990 
1.34 	 0.3009 	 0.2990 
1.35 	 0.3009 	 0.2990 
1.35 	 0.3009 	 0.2990 
1.35 	 0.3009 	 0.2991 
1.35 	 0.3008 	 0.2991 
1.35 	 0.3009 	 0.2991 
1.36 	 0.3009 	 0.2990 
1.36 	 0.3009 	 0.2991 
1.36 	 0.3009 	 0.2991 
1.36 	 0.3009 	 0.2990 
1.36 	 0.3009 	 0.2990 
1.37 	 0.3009 	 0.2990 
1.37 	 0.3009 	 0.2990 
1.37 	 0.3008 	 0.2990 
1.37 	 0.3008 	 0.2990 
1.37 	 0.3008 	 0.2991 
1.38 	 0.3008 	 0.2991 
1.38 	 0.3008 	 0.2990 
1.38 	 0.3008 	 0.2990 
1.38 	 0.3009 	 0.2990 
1.38 	 0.3010 	 0.2989 
1.39 	 0.3009 	 0.2989 
1.39 	 0.3009 	 0.2990 
1.39 	 0.3008 	 0.2990 
1.39 	 0.3008 	 0.2990 
1.39 	 0.3007 	 0.2991 
1.40 	 0.3007 	 0.2991 
1.40 	 0.3007 	 0.2991 
1.40 	 0.3007 	 0.2991 
1.40 	 0.3007 	 0.2991 
1.40 	 0.3008 	 0.2990 
1.41 	 0.3008 	 0.2990 
1.41 	 0.3008 	 0.2990 
1.41 	 0.3008 	 0.2991 
1.41 	 0.3008 	 0.2990 
1.41 	 0.3008 	 0.2991 
1.42 	 0.3007 	 0.2991 
1.42 	 0.3008 	 0.2991 
