# 	 time 	 original 	 transformed 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1420 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1421 	 0.1421 
0.13 	 0.1421 	 0.1421 
0.13 	 0.1421 	 0.1421 
0.13 	 0.1421 	 0.1420 
0.13 	 0.1421 	 0.1420 
0.14 	 0.1421 	 0.1420 
0.14 	 0.1421 	 0.1420 
0.14 	 0.1421 	 0.1420 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.14 	 0.1420 	 0.1421 
0.14 	 0.1421 	 0.1421 
0.15 	 0.1421 	 0.1421 
0.15 	 0.1421 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1421 	 0.1422 
0.15 	 0.1421 	 0.1422 
0.15 	 0.1421 	 0.1422 
0.15 	 0.1421 	 0.1422 
0.15 	 0.1421 	 0.1422 
0.15 	 0.1421 	 0.1422 
0.15 	 0.1421 	 0.1422 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1422 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1421 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.15 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1422 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1420 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1422 
0.16 	 0.1421 	 0.1422 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.16 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1421 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.17 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1423 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1423 
0.18 	 0.1421 	 0.1423 
0.18 	 0.1421 	 0.1423 
0.18 	 0.1421 	 0.1423 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
0.18 	 0.1421 	 0.1422 
